sample_id,scene_id,actual_date,path,node_id,label,severity,purpose,tabular_key
KAL00152,S1A_IW_GRDH_1SDV_20250319T002544_20250319T002609_058366_07377B_rtc,2025-03-19,data/images/KAL00152.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2025-03-18
KAL00153,S1A_IW_GRDH_1SDV_20160318T002506_20160318T002521_010416_00F713_rtc,2016-03-18,data/images/KAL00153.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2016-03-27
KAL00154,S1A_IW_GRDH_1SDV_20210220T002534_20210220T002559_036666_044EFD_rtc,2021-02-20,data/images/KAL00154.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2021-02-17
KAL00158,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data/images/KAL00158.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2016-05-10
KAL00156,S1A_IW_GRDH_1SDV_20240312T002550_20240312T002616_052941_066892_rtc,2024-03-12,data/images/KAL00156.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2024-03-11
KAL00155,S1A_IW_GRDH_1SDV_20241119T002550_20241119T002616_056616_06F1BE_rtc,2024-11-19,data/images/KAL00155.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2024-11-14
KAL00159,S1A_IW_GRDH_1SSV_20160902T002517_20160902T002532_012866_014514_rtc,2016-09-02,data/images/KAL00159.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2016-08-25
KAL00160,S1A_IW_GRDH_1SDV_20190701T002526_20190701T002552_027916_0326DC_rtc,2019-07-01,data/images/KAL00160.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2019-06-28
KAL00161,S1A_IW_GRDH_1SDV_20220428T002541_20220428T002606_042966_052130_rtc,2022-04-28,data/images/KAL00161.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2022-04-29
KAL00162,S1A_IW_GRDH_1SDV_20210220T002534_20210220T002559_036666_044EFD_rtc,2021-02-20,data/images/KAL00162.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2021-02-15
KAL00164,S1A_IW_GRDH_1SDV_20190327T124904_20190327T124933_026524_02F8CD_rtc,2019-03-27,data/images/KAL00164.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2019-03-27
KAL00163,S1A_IW_GRDH_1SDV_20220215T124916_20220215T124945_041924_04FDF6_rtc,2022-02-15,data/images/KAL00163.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2022-02-21
KAL00165,S1A_IW_GRDH_1SDV_20241213T002548_20241213T002614_056966_06FF8F_rtc,2024-12-13,data/images/KAL00165.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2024-12-19
KAL00167,S1A_IW_GRDH_1SDV_20230210T002545_20230210T002611_047166_05A8BC_rtc,2023-02-10,data/images/KAL00167.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2023-02-09
KAL00166,S1A_IW_GRDH_1SDV_20250506T002544_20250506T002610_059066_0753CB_rtc,2025-05-06,data/images/KAL00166.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2025-05-04
KAL00168,S1A_IW_GRDH_1SDV_20221001T002550_20221001T002615_045241_05686D_rtc,2022-10-01,data/images/KAL00168.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2022-09-28
KAL00169,S1A_IW_GRDH_1SDV_20210620T124915_20210620T124944_038424_0488BF_rtc,2021-06-20,data/images/KAL00169.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2021-06-24
KAL00171,S1A_IW_GRDH_1SDV_20200321T124905_20200321T124934_031774_03AA49_rtc,2020-03-21,data/images/KAL00171.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2020-03-22
KAL00170,S1A_IW_GRDH_1SDV_20230622T124926_20230622T124955_049099_05E776_rtc,2023-06-22,data/images/KAL00170.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2023-06-27
KAL00172,S1A_IW_GRDH_1SDV_20250106T002546_20250106T002611_057316_070D75_rtc,2025-01-06,data/images/KAL00172.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2025-01-03
KAL00173,S1A_IW_GRDH_1SDV_20170921T124900_20170921T124929_018474_01F1CE_rtc,2017-09-21,data/images/KAL00173.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2017-09-25
KAL00175,S1A_IW_GRDH_1SDV_20170711T002515_20170711T002540_017416_01D192_rtc,2017-07-11,data/images/KAL00175.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2017-07-07
KAL00177,S1A_IW_GRDH_1SSV_20150710T124849_20150710T124918_006749_0090BF_rtc,2015-07-10,data/images/KAL00177.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2015-07-09
KAL00178,S1A_IW_GRDH_1SDV_20180224T002515_20180224T002541_020741_0238AC_rtc,2018-02-24,data/images/KAL00178.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2018-03-08
KAL00180,S1A_IW_GRDH_1SDV_20240312T002550_20240312T002616_052941_066892_rtc,2024-03-12,data/images/KAL00180.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2024-03-10
KAL00179,S1A_IW_GRDH_1SDV_20220215T002540_20220215T002605_041916_04FDB3_rtc,2022-02-15,data/images/KAL00179.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2022-02-14
KAL00181,S1A_IW_GRDH_1SSV_20150815T002448_20150815T002513_007266_009F4A_rtc,2015-08-15,data/images/KAL00181.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2015-08-06
KAL00183,S1A_IW_GRDH_1SDV_20250903T002541_20250903T002606_060816_07924B_rtc,2025-09-03,data/images/KAL00183.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2025-09-01
KAL00184,S1A_IW_GRDH_1SDV_20210912T002543_20210912T002608_039641_04AFCB_rtc,2021-09-12,data/images/KAL00184.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2021-09-13
KAL00182,S1A_IW_GRDH_1SDV_20161207T002512_20161207T002537_014266_017141_rtc,2016-12-07,data/images/KAL00182.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2016-12-13
KAL00185,S1A_IW_GRDH_1SDV_20211006T002544_20211006T002609_039991_04BBCE_rtc,2021-10-06,data/images/KAL00185.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2021-10-04
KAL00187,S1A_IW_GRDH_1SDV_20160318T002506_20160318T002521_010416_00F713_rtc,2016-03-18,data/images/KAL00187.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2016-03-18
KAL00186,S1A_IW_GRDH_1SDV_20190701T002526_20190701T002552_027916_0326DC_rtc,2019-07-01,data/images/KAL00186.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2019-06-30
KAL00188,S1A_IW_GRDH_1SDV_20200121T002529_20200121T002554_030891_038B9A_rtc,2020-01-21,data/images/KAL00188.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2020-01-23
KAL00189,S1A_IW_GRDH_1SDV_20190126T124904_20190126T124933_025649_02D933_rtc,2019-01-26,data/images/KAL00189.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2019-01-22
KAL00190,S1A_IW_GRDH_1SDV_20200707T002533_20200707T002559_033341_03DCEB_rtc,2020-07-07,data/images/KAL00190.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2020-07-13
KAL00191,S1A_IW_GRDH_1SDV_20211006T002544_20211006T002609_039991_04BBCE_rtc,2021-10-06,data/images/KAL00191.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2021-10-03
KAL00192,S1A_IW_GRDH_1SDV_20250331T002544_20250331T002610_058541_rtc,2025-03-31,data/images/KAL00192.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2025-04-02
KAL00193,S1A_IW_GRDH_1SDV_20200402T002529_20200402T002554_031941_03B02C_rtc,2020-04-02,data/images/KAL00193.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2020-04-02
KAL00194,S1A_IW_GRDH_1SDV_20170112T002510_20170112T002535_014791_018174_rtc,2017-01-12,data/images/KAL00194.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2017-01-16
KAL00197,S1A_IW_GRDH_1SDV_20250822T002541_20250822T002606_060641_078B63_rtc,2025-08-22,data/images/KAL00197.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2025-08-18
KAL00196,S1A_IW_GRDH_1SDV_20240312T002550_20240312T002616_052941_066892_rtc,2024-03-12,data/images/KAL00196.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2024-03-17
KAL00195,S1A_IW_GRDH_1SDV_20210316T002534_20210316T002559_037016_045B2B_rtc,2021-03-16,data/images/KAL00195.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2021-03-11
KAL00198,S1A_IW_GRDH_1SDV_20160318T002506_20160318T002521_010416_00F713_rtc,2016-03-18,data/images/KAL00198.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2016-03-09
KAL00200,S1A_IW_GRDH_1SDV_20240908T124926_20240908T124955_055574_06C874_rtc,2024-09-08,data/images/KAL00200.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2024-09-06
KAL00199,S1A_IW_GRDH_1SDV_20240511T002552_20240511T002617_053816_068A41_rtc,2024-05-11,data/images/KAL00199.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2024-05-08
KAL00204,S1A_IW_GRDH_1SDV_20201222T002536_20201222T002602_035791_043084_rtc,2020-12-22,data/images/KAL00204.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2020-12-26
KAL00203,S1A_IW_GRDH_1SDV_20161231T002511_20161231T002537_014616_017C33_rtc,2016-12-31,data/images/KAL00203.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2017-01-03
KAL00205,S1A_IW_GRDH_1SDV_20200202T002529_20200202T002554_031066_0391B6_rtc,2020-02-02,data/images/KAL00205.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2020-02-08
KAL00207,S1A_IW_GRDH_1SDV_20170711T002515_20170711T002540_017416_01D192_rtc,2017-07-11,data/images/KAL00207.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2017-07-07
KAL00206,S1A_IW_GRDH_1SDV_20211006T002544_20211006T002609_039991_04BBCE_rtc,2021-10-06,data/images/KAL00206.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2021-10-12
KAL00208,S1A_IW_GRDH_1SDV_20170524T002512_20170524T002537_016716_01BC28_rtc,2017-05-24,data/images/KAL00208.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2017-05-21
KAL00209,S1A_IW_GRDH_1SDV_20180401T124858_20180401T124927_021274_024981_rtc,2018-04-01,data/images/KAL00209.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2018-04-02
KAL00210,S1A_IW_GRDH_1SDV_20250223T124920_20250223T124949_058024_0729C1_rtc,2025-02-23,data/images/KAL00210.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2025-02-24
KAL00211,S1A_IW_GRDH_1SDV_20161231T002511_20161231T002537_014616_017C33_rtc,2016-12-31,data/images/KAL00211.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2017-01-01
KAL00212,S1A_IW_GRDH_1SDV_20200625T002533_20200625T002558_033166_03D79D_rtc,2020-06-25,data/images/KAL00212.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2020-06-24
KAL00213,S1A_IW_GRDH_1SDV_20180401T124858_20180401T124927_021274_024981_rtc,2018-04-01,data/images/KAL00213.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2018-04-04
KAL00214,S1A_IW_GRDH_1SDV_20220416T002540_20220416T002606_042791_051B74_rtc,2022-04-16,data/images/KAL00214.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2022-04-19
KAL00216,S1A_IW_GRDH_1SSV_20160411T002507_20160411T002521_010766_01014C_rtc,2016-04-11,data/images/KAL00216.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2016-04-13
KAL00215,S1A_IW_GRDH_1SDV_20240511T002552_20240511T002617_053816_068A41_rtc,2024-05-11,data/images/KAL00215.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2024-05-16
KAL00217,S1A_IW_GRDH_1SDV_20230423T002546_20230423T002612_048216_05CC2F_rtc,2023-04-23,data/images/KAL00217.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2023-04-27
KAL00221,S1A_IW_GRDH_1SDV_20230423T124923_20230423T124952_048224_05CC75_rtc,2023-04-23,data/images/KAL00221.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2023-04-24
KAL00218,S1A_IW_GRDH_1SDV_20251009T002542_20251009T002607_061341_07A765_rtc,2025-10-09,data/images/KAL00218.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2025-10-14
KAL00219,S1A_IW_GRDH_1SDV_20200226T002528_20200226T002553_031416_039DD0_rtc,2020-02-26,data/images/KAL00219.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2020-02-26
KAL00224,S1A_IW_GRDH_1SSV_20160716T002450_20160716T002515_012166_012DD0_rtc,2016-07-16,data/images/KAL00224.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2016-07-17
KAL00223,S1A_IW_GRDH_1SDV_20200321T002528_20200321T002554_031766_03AA00_rtc,2020-03-21,data/images/KAL00223.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2020-03-19
KAL00222,S1A_IW_GRDH_1SDV_20180401T002516_20180401T002541_021266_024947_rtc,2018-04-01,data/images/KAL00222.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2018-03-31
KAL00225,S1A_IW_GRDH_1SDV_20221130T002549_20221130T002614_046116_058540_rtc,2022-11-30,data/images/KAL00225.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2022-11-29
KAL00227,S1A_IW_GRDH_1SDV_20251009T124918_20251009T124947_061349_07A7B4_rtc,2025-10-09,data/images/KAL00227.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2025-10-13
KAL00226,S1A_IW_GRDH_1SDV_20201116T002538_20201116T002603_035266_041E68_rtc,2020-11-16,data/images/KAL00226.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2020-11-12
KAL00228,S1A_IW_GRDH_1SDV_20190514T124906_20190514T124935_027224_0311BE_rtc,2019-05-14,data/images/KAL00228.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2019-05-17
KAL00229,S1A_IW_GRDH_1SDV_20200121T002529_20200121T002554_030891_038B9A_rtc,2020-01-21,data/images/KAL00229.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2020-01-26
KAL00231,S1A_IW_GRDH_1SDV_20221013T002549_20221013T002615_045416_056E54_rtc,2022-10-13,data/images/KAL00231.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2022-10-10
KAL00233,S1A_IW_GRDH_1SSV_20160902T002452_20160902T002517_012866_014514_rtc,2016-09-02,data/images/KAL00233.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2016-08-22
KAL00232,S1A_IW_GRDH_1SDV_20170418T002510_20170418T002536_016191_01AC26_rtc,2017-04-18,data/images/KAL00232.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2017-04-26
KAL00235,S1A_IW_GRDH_1SDV_20161113T002513_20161113T002538_013916_016673_rtc,2016-11-13,data/images/KAL00235.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2016-11-04
KAL00234,S1A_IW_GRDH_1SDV_20190526T124906_20190526T124935_027399_031737_rtc,2019-05-26,data/images/KAL00234.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2019-05-22
KAL00237,S1A_IW_GRDH_1SDV_20251114T002540_20251114T002606_061866_07BC30_rtc,2025-11-14,data/images/KAL00237.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2025-11-12
KAL00238,S1A_IW_GRDH_1SDV_20180212T124857_20180212T124926_020574_023353_rtc,2018-02-12,data/images/KAL00238.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2018-02-16
KAL00240,S1A_IW_GRDH_1SDV_20170828T124859_20170828T124928_018124_01E70D_rtc,2017-08-28,data/images/KAL00240.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2017-08-30
KAL00241,S1A_IW_GRDH_1SDV_20250915T002541_20250915T002607_060991_079950_rtc,2025-09-15,data/images/KAL00241.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2025-09-12
KAL00239,S1A_IW_GRDH_1SDV_20170512T002511_20170512T002537_016541_01B6BF_rtc,2017-05-12,data/images/KAL00239.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2017-05-17
KAL00244,S1A_IW_GRDH_1SSV_20160211T124845_20160211T124914_009899_00E841_rtc,2016-02-11,data/images/KAL00244.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2016-02-14
KAL00243,S1A_IW_GRDH_1SDV_20220227T002540_20220227T002605_042091_0503B7_rtc,2022-02-27,data/images/KAL00243.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2022-02-27
KAL00242,S1A_IW_GRDH_1SDV_20241026T124927_20241026T124956_056274_06E421_rtc,2024-10-26,data/images/KAL00242.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2024-10-29
KAL00247,S1A_IW_GRDH_1SSV_20150815T002448_20150815T002513_007266_009F4A_rtc,2015-08-15,data/images/KAL00247.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2015-08-04
KAL00248,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data/images/KAL00248.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2016-05-09
KAL00245,S1A_IW_GRDH_1SDV_20220428T002541_20220428T002606_042966_052130_rtc,2022-04-28,data/images/KAL00245.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2022-04-30
KAL00249,S1A_IW_GRDH_1SDV_20180212T002516_20180212T002541_020566_023318_rtc,2018-02-12,data/images/KAL00249.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2018-02-10
KAL00251,S1A_IW_GRDH_1SDV_20230809T002552_20230809T002617_049791_05FCDC_rtc,2023-08-09,data/images/KAL00251.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2023-08-01
KAL00250,S1A_IW_GRDH_1SDV_20200426T002529_20200426T002555_032291_03BC75_rtc,2020-04-26,data/images/KAL00250.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2020-04-27
KAL00253,S1A_IW_GRDH_1SDV_20180425T002517_20180425T002542_021616_02542E_rtc,2018-04-25,data/images/KAL00253.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2018-04-24
KAL00252,S1A_IW_GRDH_1SDV_20180730T002522_20180730T002548_023016_027F97_rtc,2018-07-30,data/images/KAL00252.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2018-07-29
KAL00254,S1A_IW_GRDH_1SDV_20170112T002510_20170112T002535_014791_018174_rtc,2017-01-12,data/images/KAL00254.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2017-01-08
KAL00255,S1A_IW_GRDH_1SDV_20190818T124906_20190818T124935_028624_033D08_rtc,2019-08-18,data/images/KAL00255.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2019-08-22
KAL00258,S1A_IW_GRDH_1SDV_20170512T002511_20170512T002537_016541_01B6BF_rtc,2017-05-12,data/images/KAL00258.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2017-05-03
KAL00257,S1A_IW_GRDH_1SDV_20190420T124905_20190420T124934_026874_030594_rtc,2019-04-20,data/images/KAL00257.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2019-04-21
KAL00259,S1A_IW_GRDH_1SDV_20210924T002543_20210924T002609_039816_04B5AD_rtc,2021-09-24,data/images/KAL00259.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2021-09-20
KAL00261,S1A_IW_GRDH_1SSV_20160716T002450_20160716T002515_012166_012DD0_rtc,2016-07-16,data/images/KAL00261.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2016-07-20
KAL00260,S1A_IW_GRDH_1SDV_20200309T002528_20200309T002554_031591_03A3DF_rtc,2020-03-09,data/images/KAL00260.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2020-03-04
KAL00265,S1A_IW_GRDH_1SSV_20150216T002440_20150216T002505_004641_005B9D_rtc,2015-02-16,data/images/KAL00265.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2015-02-20
KAL00264,S1A_IW_GRDH_1SDV_20230902T002554_20230902T002619_050141_0608DD_rtc,2023-09-02,data/images/KAL00264.npy,KAL_BAL,0,none,dry_negative,KAL_BAL_2023-08-31
KAL00263,S1A_IW_GRDH_1SDV_20210924T124920_20210924T124949_039824_04B5F3_rtc,2021-09-24,data/images/KAL00263.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2021-09-30
KAL00266,S1A_IW_GRDH_1SDV_20171003T002518_20171003T002544_018641_01F6F3_rtc,2017-10-03,data/images/KAL00266.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2017-09-29
KAL00268,S1A_IW_GRDH_1SDV_20200121T002529_20200121T002554_030891_038B9A_rtc,2020-01-21,data/images/KAL00268.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2020-01-20
KAL00267,S1A_IW_GRDH_1SDV_20200812T124912_20200812T124941_033874_03EDB4_rtc,2020-08-12,data/images/KAL00267.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2020-08-14
KAL00270,S1A_IW_GRDH_1SDV_20161231T002511_20161231T002537_014616_017C33_rtc,2016-12-31,data/images/KAL00270.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2016-12-26
KAL00269,S1A_IW_GRDH_1SDV_20210819T124918_20210819T124947_039299_04A407_rtc,2021-08-19,data/images/KAL00269.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2021-08-27
KAL00272,S1A_IW_GRDH_1SSV_20150511T002443_20150511T002508_005866_0078D8_rtc,2015-05-11,data/images/KAL00272.npy,KAL_AGA,0,none,dry_negative,KAL_AGA_2015-05-06
KAL00271,S1A_IW_GRDH_1SDV_20190619T002526_20190619T002551_027741_0321A2_rtc,2019-06-19,data/images/KAL00271.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2019-06-23
KAL00273,S1A_IW_GRDH_1SDV_20210912T002543_20210912T002608_039641_04AFCB_rtc,2021-09-12,data/images/KAL00273.npy,KAL_KLT,0,none,dry_negative,KAL_KLT_2021-09-15
KAL00274,S1A_IW_GRDH_1SDV_20200321T002528_20200321T002554_031766_03AA00_rtc,2020-03-21,data/images/KAL00274.npy,KAL_BUL,0,none,dry_negative,KAL_BUL_2020-03-19
KAL00276,S1A_IW_GRDH_1SDV_20221001T002550_20221001T002615_045241_05686D_rtc,2022-10-01,data/images/KAL00276.npy,KAL_RAT,0,none,dry_negative,KAL_RAT_2022-09-30
