event_id,node_id,basin,start,end,duration_days,peak_discharge
KIR_TIS_20181105,KIR_TIS,KirindiOya,2018-11-05,2018-11-05,1,5.61
KIR_TIS_20191029,KIR_TIS,KirindiOya,2019-10-29,2019-10-30,2,7.57
KIR_TIS_20201222,KIR_TIS,KirindiOya,2020-12-22,2020-12-22,1,8.12
KIR_TIS_20210115,KIR_TIS,KirindiOya,2021-01-15,2021-01-15,1,5.56
KIR_TIS_20221226,KIR_TIS,KirindiOya,2022-12-26,2022-12-27,2,11.36
KIR_TIS_20231105,KIR_TIS,KirindiOya,2023-11-05,2023-12-03,29,9.69
KIR_TIS_20231216,KIR_TIS,KirindiOya,2023-12-16,2023-12-21,6,6.96
KIR_TIS_20240104,KIR_TIS,KirindiOya,2024-01-04,2024-01-04,1,5.67
KIR_TIS_20240111,KIR_TIS,KirindiOya,2024-01-11,2024-01-12,2,7.11
KIR_TIS_20241127,KIR_TIS,KirindiOya,2024-11-27,2024-11-28,2,7.51
KLA_ELA_20051122,KLA_ELA,KalaOya,2005-11-22,2005-11-26,5,2.03
KLA_ELA_20061118,KLA_ELA,KalaOya,2006-11-18,2006-11-23,6,1.82
KLA_ELA_20081123,KLA_ELA,KalaOya,2008-11-23,2008-11-28,6,3.4
KLA_ELA_20081206,KLA_ELA,KalaOya,2008-12-06,2008-12-09,4,2.72
KLA_ELA_20091227,KLA_ELA,KalaOya,2009-12-27,2009-12-31,5,5.25
KLA_ELA_20100430,KLA_ELA,KalaOya,2010-04-30,2010-05-01,2,1.78
KLA_ELA_20101202,KLA_ELA,KalaOya,2010-12-02,2010-12-14,13,2.76
KLA_ELA_20101224,KLA_ELA,KalaOya,2010-12-24,2011-01-19,27,14.21
KLA_ELA_20110203,KLA_ELA,KalaOya,2011-02-03,2011-02-13,11,8.29
KLA_ELA_20121126,KLA_ELA,KalaOya,2012-11-26,2012-11-27,2,2.12
KLA_ELA_20141103,KLA_ELA,KalaOya,2014-11-03,2014-11-07,5,7.07
KLA_ELA_20141129,KLA_ELA,KalaOya,2014-11-29,2014-11-29,1,1.53
KLA_ELA_20151114,KLA_ELA,KalaOya,2015-11-14,2015-11-24,11,5.41
KLA_ELA_20151205,KLA_ELA,KalaOya,2015-12-05,2015-12-15,11,2.05
KLA_ELA_20160516,KLA_ELA,KalaOya,2016-05-16,2016-05-17,2,3.29
KLA_ELA_20201202,KLA_ELA,KalaOya,2020-12-02,2020-12-04,3,3.66
KLA_ELA_20211108,KLA_ELA,KalaOya,2021-11-08,2021-11-19,12,2.68
KLA_ELA_20231112,KLA_ELA,KalaOya,2023-11-12,2023-12-08,27,4.19
KLA_ELA_20240520,KLA_ELA,KalaOya,2024-05-20,2024-05-21,2,1.77
KLA_ELA_20241126,KLA_ELA,KalaOya,2024-11-26,2024-12-05,10,6.98
MAH_KAN_20061026,MAH_KAN,Mahaweli,2006-10-26,2006-10-28,3,380.94
MAH_KAN_20061103,MAH_KAN,Mahaweli,2006-11-03,2006-11-23,21,362.92
MAH_KAN_20080315,MAH_KAN,Mahaweli,2008-03-15,2008-03-16,2,301.69
MAH_KAN_20101002,MAH_KAN,Mahaweli,2010-10-02,2010-10-03,2,305.2
MAH_KAN_20101202,MAH_KAN,Mahaweli,2010-12-02,2010-12-06,5,361.24
MAH_KAN_20101225,MAH_KAN,Mahaweli,2010-12-25,2010-12-25,1,281.49
MAH_KAN_20110108,MAH_KAN,Mahaweli,2011-01-08,2011-01-18,11,553.63
MAH_KAN_20110201,MAH_KAN,Mahaweli,2011-02-01,2011-02-08,8,417.79
MAH_KAN_20121028,MAH_KAN,Mahaweli,2012-10-28,2012-11-02,6,378.31
MAH_KAN_20121115,MAH_KAN,Mahaweli,2012-11-15,2012-11-16,2,297.54
MAH_KAN_20121127,MAH_KAN,Mahaweli,2012-11-27,2012-11-28,2,338.63
MAH_KAN_20130107,MAH_KAN,Mahaweli,2013-01-07,2013-01-09,3,461.38
MAH_KAN_20141220,MAH_KAN,Mahaweli,2014-12-20,2015-01-02,14,546.02
MAH_KAN_20151020,MAH_KAN,Mahaweli,2015-10-20,2015-11-10,22,549.81
MAH_KAN_20151114,MAH_KAN,Mahaweli,2015-11-14,2015-11-16,3,301.0
MAH_KAN_20160515,MAH_KAN,Mahaweli,2016-05-15,2016-05-19,5,867.96
MAH_KAN_20171031,MAH_KAN,Mahaweli,2017-10-31,2017-10-31,1,278.25
MAH_KAN_20171105,MAH_KAN,Mahaweli,2017-11-05,2017-11-05,1,305.9
MAH_KAN_20181105,MAH_KAN,Mahaweli,2018-11-05,2018-11-10,6,466.74
MAH_KAN_20190209,MAH_KAN,Mahaweli,2019-02-09,2019-02-09,1,449.82
MAH_KAN_20191029,MAH_KAN,Mahaweli,2019-10-29,2019-10-30,2,280.19
MAH_KAN_20201118,MAH_KAN,Mahaweli,2020-11-18,2020-11-18,1,289.4
MAH_KAN_20210113,MAH_KAN,Mahaweli,2021-01-13,2021-01-15,3,353.0
MAH_KAN_20211109,MAH_KAN,Mahaweli,2021-11-09,2021-11-10,2,305.2
MAH_KAN_20211125,MAH_KAN,Mahaweli,2021-11-25,2021-11-25,1,284.76
MAH_KAN_20231021,MAH_KAN,Mahaweli,2023-10-21,2023-10-26,6,360.41
MAH_KAN_20231101,MAH_KAN,Mahaweli,2023-11-01,2023-11-16,16,333.97
MAH_KAN_20231121,MAH_KAN,Mahaweli,2023-11-21,2023-11-27,7,401.72
MAH_KAN_20231210,MAH_KAN,Mahaweli,2023-12-10,2023-12-11,2,288.73
MAH_KAN_20231219,MAH_KAN,Mahaweli,2023-12-19,2023-12-20,2,366.28
MAH_KAN_20240526,MAH_KAN,Mahaweli,2024-05-26,2024-05-26,1,275.06
MAH_KAN_20241127,MAH_KAN,Mahaweli,2024-11-27,2024-11-30,4,483.17
MAH_MAN_20041216,MAH_MAN,Mahaweli,2004-12-16,2004-12-16,1,3.75
MAH_MAN_20051120,MAH_MAN,Mahaweli,2005-11-20,2005-11-21,2,3.71
MAH_MAN_20051125,MAH_MAN,Mahaweli,2005-11-25,2005-11-25,1,3.71
MAH_MAN_20101203,MAH_MAN,Mahaweli,2010-12-03,2010-12-07,5,4.83
MAH_MAN_20101223,MAH_MAN,Mahaweli,2010-12-23,2011-01-29,38,13.13
MAH_MAN_20110201,MAH_MAN,Mahaweli,2011-02-01,2011-02-20,20,18.28
MAH_MAN_20111224,MAH_MAN,Mahaweli,2011-12-24,2011-12-24,1,3.76
MAH_MAN_20121029,MAH_MAN,Mahaweli,2012-10-29,2012-11-01,4,6.03
MAH_MAN_20121126,MAH_MAN,Mahaweli,2012-11-26,2012-11-28,3,5.59
MAH_MAN_20121224,MAH_MAN,Mahaweli,2012-12-24,2012-12-26,3,3.76
MAH_MAN_20130107,MAH_MAN,Mahaweli,2013-01-07,2013-01-13,7,6.94
MAH_MAN_20141126,MAH_MAN,Mahaweli,2014-11-26,2014-11-28,3,3.86
MAH_MAN_20141220,MAH_MAN,Mahaweli,2014-12-20,2015-01-07,19,11.39
MAH_MAN_20151114,MAH_MAN,Mahaweli,2015-11-14,2015-11-18,5,5.59
MAH_MAN_20181023,MAH_MAN,Mahaweli,2018-10-23,2018-10-23,1,3.89
MAH_MAN_20181105,MAH_MAN,Mahaweli,2018-11-05,2018-11-14,10,10.51
MAH_MAN_20221227,MAH_MAN,Mahaweli,2022-12-27,2022-12-27,1,4.25
MAH_MAN_20241105,MAH_MAN,Mahaweli,2024-11-05,2024-11-05,1,4.33
MAH_MAN_20241126,MAH_MAN,Mahaweli,2024-11-26,2024-12-04,9,9.86
MAH_MAN_20241219,MAH_MAN,Mahaweli,2024-12-19,2024-12-22,4,7.32
MAH_MHY_20041216,MAH_MHY,Mahaweli,2004-12-16,2004-12-18,3,4.04
MAH_MHY_20101203,MAH_MHY,Mahaweli,2010-12-03,2010-12-05,3,4.28
MAH_MHY_20110105,MAH_MHY,Mahaweli,2011-01-05,2011-01-24,20,10.25
MAH_MHY_20110201,MAH_MHY,Mahaweli,2011-02-01,2011-02-18,18,12.3
MAH_MHY_20111219,MAH_MHY,Mahaweli,2011-12-19,2011-12-27,9,5.9
MAH_MHY_20121222,MAH_MHY,Mahaweli,2012-12-22,2012-12-25,4,4.69
MAH_MHY_20130107,MAH_MHY,Mahaweli,2013-01-07,2013-01-14,8,7.75
MAH_MHY_20130123,MAH_MHY,Mahaweli,2013-01-23,2013-01-26,4,4.66
MAH_MHY_20140116,MAH_MHY,Mahaweli,2014-01-16,2014-01-18,3,6.59
MAH_MHY_20141122,MAH_MHY,Mahaweli,2014-11-22,2014-11-30,9,6.83
MAH_MHY_20141220,MAH_MHY,Mahaweli,2014-12-20,2015-01-10,22,17.71
MAH_MHY_20151026,MAH_MHY,Mahaweli,2015-10-26,2015-10-31,6,11.3
MAH_MHY_20160515,MAH_MHY,Mahaweli,2016-05-15,2016-05-16,2,7.91
MAH_MHY_20181105,MAH_MHY,Mahaweli,2018-11-05,2018-11-14,10,15.56
MAH_MHY_20221105,MAH_MHY,Mahaweli,2022-11-05,2022-11-07,3,8.93
MAH_MHY_20231121,MAH_MHY,Mahaweli,2023-11-21,2023-11-24,4,5.31
MAH_MHY_20231216,MAH_MHY,Mahaweli,2023-12-16,2023-12-16,1,3.7
MAH_MHY_20241126,MAH_MHY,Mahaweli,2024-11-26,2024-11-30,5,21.49
MAH_MHY_20241217,MAH_MHY,Mahaweli,2024-12-17,2024-12-18,2,3.88
MAH_NUW_20061108,MAH_NUW,Mahaweli,2006-11-08,2006-11-08,1,5.03
MAH_NUW_20061120,MAH_NUW,Mahaweli,2006-11-20,2006-11-20,1,4.85
MAH_NUW_20071025,MAH_NUW,Mahaweli,2007-10-25,2007-10-25,1,4.77
MAH_NUW_20101002,MAH_NUW,Mahaweli,2010-10-02,2010-10-03,2,6.21
MAH_NUW_20101201,MAH_NUW,Mahaweli,2010-12-01,2010-12-09,9,6.6
MAH_NUW_20101225,MAH_NUW,Mahaweli,2010-12-25,2010-12-26,2,5.7
MAH_NUW_20110108,MAH_NUW,Mahaweli,2011-01-08,2011-01-19,12,10.99
MAH_NUW_20110201,MAH_NUW,Mahaweli,2011-02-01,2011-02-10,10,8.38
MAH_NUW_20111219,MAH_NUW,Mahaweli,2011-12-19,2011-12-24,6,7.17
MAH_NUW_20121027,MAH_NUW,Mahaweli,2012-10-27,2012-11-07,12,7.18
MAH_NUW_20121115,MAH_NUW,Mahaweli,2012-11-15,2012-11-17,3,6.43
MAH_NUW_20130107,MAH_NUW,Mahaweli,2013-01-07,2013-01-10,4,11.56
MAH_NUW_20131123,MAH_NUW,Mahaweli,2013-11-23,2013-11-23,1,5.61
MAH_NUW_20141122,MAH_NUW,Mahaweli,2014-11-22,2014-11-25,4,6.96
MAH_NUW_20141220,MAH_NUW,Mahaweli,2014-12-20,2015-01-04,16,11.65
MAH_NUW_20151023,MAH_NUW,Mahaweli,2015-10-23,2015-11-15,24,9.96
MAH_NUW_20160515,MAH_NUW,Mahaweli,2016-05-15,2016-05-16,2,13.59
MAH_NUW_20171129,MAH_NUW,Mahaweli,2017-11-29,2017-11-30,2,5.43
MAH_NUW_20181020,MAH_NUW,Mahaweli,2018-10-20,2018-10-20,1,4.96
MAH_NUW_20181105,MAH_NUW,Mahaweli,2018-11-05,2018-11-13,9,15.79
MAH_NUW_20191029,MAH_NUW,Mahaweli,2019-10-29,2019-10-31,3,5.95
MAH_NUW_20210113,MAH_NUW,Mahaweli,2021-01-13,2021-01-14,2,6.43
MAH_NUW_20211109,MAH_NUW,Mahaweli,2021-11-09,2021-11-11,3,5.89
MAH_NUW_20221105,MAH_NUW,Mahaweli,2022-11-05,2022-11-08,4,8.33
MAH_NUW_20231014,MAH_NUW,Mahaweli,2023-10-14,2023-10-17,4,5.11
MAH_NUW_20231020,MAH_NUW,Mahaweli,2023-10-20,2023-11-16,28,6.78
MAH_NUW_20231119,MAH_NUW,Mahaweli,2023-11-19,2023-11-28,10,6.78
MAH_NUW_20231219,MAH_NUW,Mahaweli,2023-12-19,2023-12-21,3,7.83
MAH_NUW_20241127,MAH_NUW,Mahaweli,2024-11-27,2024-11-29,3,7.32
MAH_PER_20061026,MAH_PER,Mahaweli,2006-10-26,2006-10-28,3,336.29
MAH_PER_20061103,MAH_PER,Mahaweli,2006-11-03,2006-11-23,21,323.34
MAH_PER_20080315,MAH_PER,Mahaweli,2008-03-15,2008-03-18,4,267.53
MAH_PER_20101002,MAH_PER,Mahaweli,2010-10-02,2010-10-03,2,268.77
MAH_PER_20101202,MAH_PER,Mahaweli,2010-12-02,2010-12-06,5,303.09
MAH_PER_20101225,MAH_PER,Mahaweli,2010-12-25,2010-12-25,1,237.23
MAH_PER_20110108,MAH_PER,Mahaweli,2011-01-08,2011-01-17,10,439.55
MAH_PER_20110202,MAH_PER,Mahaweli,2011-02-02,2011-02-07,6,315.96
MAH_PER_20121027,MAH_PER,Mahaweli,2012-10-27,2012-11-03,8,343.35
MAH_PER_20121108,MAH_PER,Mahaweli,2012-11-08,2012-11-08,1,235.05
MAH_PER_20121115,MAH_PER,Mahaweli,2012-11-15,2012-11-16,2,262.63
MAH_PER_20121127,MAH_PER,Mahaweli,2012-11-27,2012-11-28,2,287.4
MAH_PER_20130107,MAH_PER,Mahaweli,2013-01-07,2013-01-09,3,396.19
MAH_PER_20141220,MAH_PER,Mahaweli,2014-12-20,2015-01-02,14,457.14
MAH_PER_20151020,MAH_PER,Mahaweli,2015-10-20,2015-11-10,22,434.51
MAH_PER_20151114,MAH_PER,Mahaweli,2015-11-14,2015-11-15,2,249.03
MAH_PER_20160515,MAH_PER,Mahaweli,2016-05-15,2016-05-19,5,667.34
MAH_PER_20171031,MAH_PER,Mahaweli,2017-10-31,2017-10-31,1,235.05
MAH_PER_20171105,MAH_PER,Mahaweli,2017-11-05,2017-11-06,2,272.53
MAH_PER_20181105,MAH_PER,Mahaweli,2018-11-05,2018-11-10,6,402.65
MAH_PER_20190209,MAH_PER,Mahaweli,2019-02-09,2019-02-09,1,379.19
MAH_PER_20191029,MAH_PER,Mahaweli,2019-10-29,2019-10-30,2,250.19
MAH_PER_20201118,MAH_PER,Mahaweli,2020-11-18,2020-11-18,1,239.99
MAH_PER_20210113,MAH_PER,Mahaweli,2021-01-13,2021-01-15,3,313.77
MAH_PER_20211109,MAH_PER,Mahaweli,2021-11-09,2021-11-10,2,261.42
MAH_PER_20211125,MAH_PER,Mahaweli,2021-11-25,2021-11-25,1,238.88
MAH_PER_20231021,MAH_PER,Mahaweli,2023-10-21,2023-10-27,7,313.77
MAH_PER_20231101,MAH_PER,Mahaweli,2023-11-01,2023-11-16,16,295.48
MAH_PER_20231121,MAH_PER,Mahaweli,2023-11-21,2023-11-27,7,343.35
MAH_PER_20231211,MAH_PER,Mahaweli,2023-12-11,2023-12-11,1,237.23
MAH_PER_20231219,MAH_PER,Mahaweli,2023-12-19,2023-12-20,2,330.89
MAH_PER_20240524,MAH_PER,Mahaweli,2024-05-24,2024-05-27,4,255.45
MAH_PER_20241127,MAH_PER,Mahaweli,2024-11-27,2024-11-30,4,422.64
MAH_POL_20041215,MAH_POL,Mahaweli,2004-12-15,2004-12-16,2,7.34
MAH_POL_20051120,MAH_POL,Mahaweli,2005-11-20,2005-11-20,1,8.55
MAH_POL_20101202,MAH_POL,Mahaweli,2010-12-02,2010-12-06,5,9.5
MAH_POL_20101223,MAH_POL,Mahaweli,2010-12-23,2011-01-28,37,32.27
MAH_POL_20110201,MAH_POL,Mahaweli,2011-02-01,2011-02-19,19,39.09
MAH_POL_20111220,MAH_POL,Mahaweli,2011-12-20,2011-12-20,1,7.32
MAH_POL_20111223,MAH_POL,Mahaweli,2011-12-23,2011-12-23,1,6.82
MAH_POL_20121029,MAH_POL,Mahaweli,2012-10-29,2012-10-30,2,13.29
MAH_POL_20121126,MAH_POL,Mahaweli,2012-11-26,2012-11-28,3,14.78
MAH_POL_20121222,MAH_POL,Mahaweli,2012-12-22,2012-12-27,6,7.2
MAH_POL_20130107,MAH_POL,Mahaweli,2013-01-07,2013-01-12,6,13.52
MAH_POL_20140115,MAH_POL,Mahaweli,2014-01-15,2014-01-17,3,13.59
MAH_POL_20141125,MAH_POL,Mahaweli,2014-11-25,2014-11-27,3,7.67
MAH_POL_20141220,MAH_POL,Mahaweli,2014-12-20,2015-01-06,18,25.73
MAH_POL_20151114,MAH_POL,Mahaweli,2015-11-14,2015-11-17,4,12.71
MAH_POL_20160515,MAH_POL,Mahaweli,2016-05-15,2016-05-16,2,10.32
MAH_POL_20181020,MAH_POL,Mahaweli,2018-10-20,2018-10-24,5,16.62
MAH_POL_20181105,MAH_POL,Mahaweli,2018-11-05,2018-11-14,10,24.06
MAH_POL_20201222,MAH_POL,Mahaweli,2020-12-22,2020-12-23,2,8.14
MAH_POL_20221226,MAH_POL,Mahaweli,2022-12-26,2022-12-26,1,7.79
MAH_POL_20231121,MAH_POL,Mahaweli,2023-11-21,2023-11-22,2,7.89
MAH_POL_20241105,MAH_POL,Mahaweli,2024-11-05,2024-11-05,1,7.69
MAH_POL_20241126,MAH_POL,Mahaweli,2024-11-26,2024-12-03,8,20.93
MAH_POL_20241219,MAH_POL,Mahaweli,2024-12-19,2024-12-21,3,11.36
MAH_VIC_20061027,MAH_VIC,Mahaweli,2006-10-27,2006-10-28,2,329.37
MAH_VIC_20061104,MAH_VIC,Mahaweli,2006-11-04,2006-11-09,6,343.35
MAH_VIC_20061113,MAH_VIC,Mahaweli,2006-11-13,2006-11-23,11,357.1
MAH_VIC_20080316,MAH_VIC,Mahaweli,2008-03-16,2008-03-16,1,313.05
MAH_VIC_20101203,MAH_VIC,Mahaweli,2010-12-03,2010-12-09,7,437.53
MAH_VIC_20101226,MAH_VIC,Mahaweli,2010-12-26,2010-12-26,1,316.69
MAH_VIC_20110109,MAH_VIC,Mahaweli,2011-01-09,2011-01-21,13,664.27
MAH_VIC_20110202,MAH_VIC,Mahaweli,2011-02-02,2011-02-11,10,577.1
MAH_VIC_20121030,MAH_VIC,Mahaweli,2012-10-30,2012-11-02,4,349.75
MAH_VIC_20121116,MAH_VIC,Mahaweli,2012-11-16,2012-11-17,2,318.89
MAH_VIC_20121128,MAH_VIC,Mahaweli,2012-11-28,2012-11-29,2,337.84
MAH_VIC_20130107,MAH_VIC,Mahaweli,2013-01-07,2013-01-11,5,509.5
MAH_VIC_20141220,MAH_VIC,Mahaweli,2014-12-20,2015-01-04,16,711.85
MAH_VIC_20151021,MAH_VIC,Mahaweli,2015-10-21,2015-11-17,28,723.44
MAH_VIC_20160517,MAH_VIC,Mahaweli,2016-05-17,2016-05-19,3,489.91
MAH_VIC_20181106,MAH_VIC,Mahaweli,2018-11-06,2018-11-12,7,593.29
MAH_VIC_20210114,MAH_VIC,Mahaweli,2021-01-14,2021-01-16,3,348.95
MAH_VIC_20211110,MAH_VIC,Mahaweli,2021-11-10,2021-11-11,2,323.34
MAH_VIC_20231020,MAH_VIC,Mahaweli,2023-10-20,2023-10-27,8,432.51
MAH_VIC_20231101,MAH_VIC,Mahaweli,2023-11-01,2023-11-16,16,372.25
MAH_VIC_20231121,MAH_VIC,Mahaweli,2023-11-21,2023-11-30,10,493.31
MAH_VIC_20231210,MAH_VIC,Mahaweli,2023-12-10,2023-12-13,4,367.13
MAH_VIC_20231219,MAH_VIC,Mahaweli,2023-12-19,2023-12-21,3,403.58
MAH_VIC_20241127,MAH_VIC,Mahaweli,2024-11-27,2024-12-02,6,534.8
MAL_ANU_20081206,MAL_ANU,MalwathuOya,2008-12-06,2008-12-09,4,4.55
MAL_ANU_20081218,MAL_ANU,MalwathuOya,2008-12-18,2008-12-22,5,3.86
MAL_ANU_20090106,MAL_ANU,MalwathuOya,2009-01-06,2009-01-08,3,5.0
MAL_ANU_20101202,MAL_ANU,MalwathuOya,2010-12-02,2010-12-13,12,3.88
MAL_ANU_20101224,MAL_ANU,MalwathuOya,2010-12-24,2011-01-24,32,14.24
MAL_ANU_20110202,MAL_ANU,MalwathuOya,2011-02-02,2011-02-17,16,13.49
MAL_ANU_20121029,MAL_ANU,MalwathuOya,2012-10-29,2012-10-30,2,2.91
MAL_ANU_20121126,MAL_ANU,MalwathuOya,2012-11-26,2012-11-28,3,5.1
MAL_ANU_20130107,MAL_ANU,MalwathuOya,2013-01-07,2013-01-11,5,3.84
MAL_ANU_20140115,MAL_ANU,MalwathuOya,2014-01-15,2014-01-17,3,6.4
MAL_ANU_20141128,MAL_ANU,MalwathuOya,2014-11-28,2014-11-28,1,1.89
MAL_ANU_20141221,MAL_ANU,MalwathuOya,2014-12-21,2015-01-03,14,4.18
MAL_ANU_20151114,MAL_ANU,MalwathuOya,2015-11-14,2015-11-23,10,4.87
MAL_ANU_20181106,MAL_ANU,MalwathuOya,2018-11-06,2018-11-12,7,3.75
MAL_ANU_20191029,MAL_ANU,MalwathuOya,2019-10-29,2019-10-31,3,2.49
MAL_ANU_20201202,MAL_ANU,MalwathuOya,2020-12-02,2020-12-02,1,2.55
MAL_ANU_20201223,MAL_ANU,MalwathuOya,2020-12-23,2020-12-23,1,2.06
MAL_ANU_20210112,MAL_ANU,MalwathuOya,2021-01-12,2021-01-15,4,2.14
MAL_ANU_20231121,MAL_ANU,MalwathuOya,2023-11-21,2023-11-29,9,3.62
MAL_ANU_20231203,MAL_ANU,MalwathuOya,2023-12-03,2023-12-04,2,2.03
MAL_ANU_20231211,MAL_ANU,MalwathuOya,2023-12-11,2023-12-13,3,2.26
MAL_ANU_20231217,MAL_ANU,MalwathuOya,2023-12-17,2023-12-18,2,2.2
MAL_ANU_20241126,MAL_ANU,MalwathuOya,2024-11-26,2024-12-03,8,14.45
MAL_ANU_20241217,MAL_ANU,MalwathuOya,2024-12-17,2024-12-20,4,2.62
MAL_MAN_20041106,MAL_MAN,MalwathuOya,2004-11-06,2004-11-06,1,2.74
MAL_MAN_20051114,MAL_MAN,MalwathuOya,2005-11-14,2005-11-14,1,3.03
MAL_MAN_20051121,MAL_MAN,MalwathuOya,2005-11-21,2005-11-27,7,3.1
MAL_MAN_20051210,MAL_MAN,MalwathuOya,2005-12-10,2005-12-20,11,9.07
MAL_MAN_20061122,MAL_MAN,MalwathuOya,2006-11-22,2006-11-23,2,3.23
MAL_MAN_20081124,MAL_MAN,MalwathuOya,2008-11-24,2008-12-11,18,8.42
MAL_MAN_20100109,MAL_MAN,MalwathuOya,2010-01-09,2010-01-09,1,2.83
MAL_MAN_20101203,MAL_MAN,MalwathuOya,2010-12-03,2010-12-14,12,5.78
MAL_MAN_20101228,MAL_MAN,MalwathuOya,2010-12-28,2011-01-18,22,4.94
MAL_MAN_20110203,MAL_MAN,MalwathuOya,2011-02-03,2011-02-09,7,4.61
MAL_MAN_20121029,MAL_MAN,MalwathuOya,2012-10-29,2012-10-29,1,2.78
MAL_MAN_20130109,MAL_MAN,MalwathuOya,2013-01-09,2013-01-11,3,3.36
MAL_MAN_20141126,MAL_MAN,MalwathuOya,2014-11-26,2014-12-05,10,5.12
MAL_MAN_20141229,MAL_MAN,MalwathuOya,2014-12-29,2014-12-31,3,3.09
MAL_MAN_20151114,MAL_MAN,MalwathuOya,2015-11-14,2015-11-23,10,4.6
MAL_MAN_20160516,MAL_MAN,MalwathuOya,2016-05-16,2016-05-17,2,3.62
MAL_MAN_20171204,MAL_MAN,MalwathuOya,2017-12-04,2017-12-04,1,2.78
MAL_MAN_20201202,MAL_MAN,MalwathuOya,2020-12-02,2020-12-06,5,5.14
MAL_MAN_20210111,MAL_MAN,MalwathuOya,2021-01-11,2021-01-17,7,4.48
MAL_MAN_20210129,MAL_MAN,MalwathuOya,2021-01-29,2021-01-30,2,3.06
MAL_MAN_20211110,MAL_MAN,MalwathuOya,2021-11-10,2021-11-11,2,3.07
MAL_MAN_20220410,MAL_MAN,MalwathuOya,2022-04-10,2022-04-10,1,3.38
MAL_MAN_20231121,MAL_MAN,MalwathuOya,2023-11-21,2023-11-27,7,4.86
MAL_MAN_20231203,MAL_MAN,MalwathuOya,2023-12-03,2023-12-07,5,3.41
MAL_MAN_20241126,MAL_MAN,MalwathuOya,2024-11-26,2024-12-07,12,6.94
MHO_GIR_20040926,MHO_GIR,MahaOya,2004-09-26,2004-09-27,2,40.02
MHO_GIR_20041019,MHO_GIR,MahaOya,2004-10-19,2004-10-20,2,43.67
MHO_GIR_20061025,MHO_GIR,MahaOya,2006-10-25,2006-11-24,31,77.16
MHO_GIR_20081019,MHO_GIR,MahaOya,2008-10-19,2008-10-23,5,60.24
MHO_GIR_20101225,MHO_GIR,MahaOya,2010-12-25,2010-12-26,2,41.07
MHO_GIR_20110109,MHO_GIR,MahaOya,2011-01-09,2011-01-10,2,41.27
MHO_GIR_20110113,MHO_GIR,MahaOya,2011-01-13,2011-01-15,3,47.19
MHO_GIR_20110203,MHO_GIR,MahaOya,2011-02-03,2011-02-05,3,46.21
MHO_GIR_20121127,MHO_GIR,MahaOya,2012-11-27,2012-11-28,2,49.93
MHO_GIR_20130107,MHO_GIR,MahaOya,2013-01-07,2013-01-07,1,38.81
MHO_GIR_20131123,MHO_GIR,MahaOya,2013-11-23,2013-11-23,1,45.67
MHO_GIR_20141026,MHO_GIR,MahaOya,2014-10-26,2014-10-26,1,37.55
MHO_GIR_20141221,MHO_GIR,MahaOya,2014-12-21,2014-12-30,10,59.39
MHO_GIR_20151013,MHO_GIR,MahaOya,2015-10-13,2015-10-15,3,52.7
MHO_GIR_20151018,MHO_GIR,MahaOya,2015-10-18,2015-11-18,32,91.68
MHO_GIR_20160515,MHO_GIR,MahaOya,2016-05-15,2016-05-21,7,324.84
MHO_GIR_20171031,MHO_GIR,MahaOya,2017-10-31,2017-10-31,1,39.55
MHO_GIR_20171104,MHO_GIR,MahaOya,2017-11-04,2017-11-06,3,45.03
MHO_GIR_20191016,MHO_GIR,MahaOya,2019-10-16,2019-10-23,8,46.32
MHO_GIR_20211108,MHO_GIR,MahaOya,2021-11-08,2021-11-18,11,61.52
MHO_GIR_20231021,MHO_GIR,MahaOya,2023-10-21,2023-10-25,5,61.52
MHO_GIR_20231112,MHO_GIR,MahaOya,2023-11-12,2023-11-14,3,38.17
MHO_GIR_20231121,MHO_GIR,MahaOya,2023-11-21,2023-11-26,6,49.93
MHO_GIR_20241126,MHO_GIR,MahaOya,2024-11-26,2024-12-02,7,57.34
MHO_MOU_20040926,MHO_MOU,MahaOya,2004-09-26,2004-09-29,4,66.14
MHO_MOU_20051122,MHO_MOU,MahaOya,2005-11-22,2005-11-26,5,59.81
MHO_MOU_20061024,MHO_MOU,MahaOya,2006-10-24,2006-11-24,32,114.08
MHO_MOU_20081019,MHO_MOU,MahaOya,2008-10-19,2008-10-27,9,70.61
MHO_MOU_20101203,MHO_MOU,MahaOya,2010-12-03,2010-12-05,3,50.4
MHO_MOU_20101208,MHO_MOU,MahaOya,2010-12-08,2010-12-11,4,50.76
MHO_MOU_20110114,MHO_MOU,MahaOya,2011-01-14,2011-01-14,1,45.77
MHO_MOU_20121030,MHO_MOU,MahaOya,2012-10-30,2012-11-02,4,48.43
MHO_MOU_20141222,MHO_MOU,MahaOya,2014-12-22,2014-12-30,9,73.13
MHO_MOU_20151018,MHO_MOU,MahaOya,2015-10-18,2015-11-10,24,113.55
MHO_MOU_20151115,MHO_MOU,MahaOya,2015-11-15,2015-11-17,3,49.7
MHO_MOU_20160515,MHO_MOU,MahaOya,2016-05-15,2016-05-23,9,257.82
MHO_MOU_20171105,MHO_MOU,MahaOya,2017-11-05,2017-11-07,3,50.17
MHO_MOU_20191020,MHO_MOU,MahaOya,2019-10-20,2019-10-26,7,61.09
MHO_MOU_20191030,MHO_MOU,MahaOya,2019-10-30,2019-10-30,1,45.24
