sample_id,scene_id,actual_date,path,node_id,label,severity,purpose,tabular_key
S000162,S1A_IW_GRDH_1SDV_20181103T124936_20181103T125001_024424_02AD1E_rtc,2018-11-03,data\images\S000162.npy,BAT_VAL,1,severe,flood_peak,BAT_VAL_2018-11-06
S000164,S1A_IW_GRDH_1SDV_20201205T001706_20201205T001741_035543_0427F1_rtc,2020-12-05,data\images\S000164.npy,BAT_VAL,1,high,flood_peak,BAT_VAL_2020-12-02
S000163,S1A_IW_GRDH_1SDV_20181103T002500_20181103T002523_024416_02ACD7_rtc,2018-11-03,data\images\S000163.npy,BAT_VAL,1,severe,pre_event,BAT_VAL_2018-11-02
S000165,S1A_IW_GRDH_1SDV_20201128T124942_20201128T125007_035449_0424BF_rtc,2020-11-28,data\images\S000165.npy,BAT_VAL,1,high,pre_event,BAT_VAL_2020-11-29
S000167,S1A_IW_GRDH_1SDV_20201217T001706_20201217T001741_035718_042E07_rtc,2020-12-17,data\images\S000167.npy,BAT_VAL,1,high,pre_event,BAT_VAL_2020-12-19
S000166,S1A_IW_GRDH_1SDV_20201222T124942_20201222T125007_035799_0430CA_rtc,2020-12-22,data\images\S000166.npy,BAT_VAL,1,high,flood_peak,BAT_VAL_2020-12-23
S000168,S1A_IW_GRDH_1SDV_20221113T001718_20221113T001754_045868_057CE0_rtc,2022-11-13,data\images\S000168.npy,BAT_VAL,1,high,flood_peak,BAT_VAL_2022-11-12
S000170,S1A_IW_GRDH_1SDV_20221224T124953_20221224T125018_046474_059178_rtc,2022-12-24,data\images\S000170.npy,BAT_VAL,1,severe,flood_peak,BAT_VAL_2022-12-26
S000169,S1A_IW_GRDH_1SDV_20221106T124955_20221106T125020_045774_0579AE_rtc,2022-11-06,data\images\S000169.npy,BAT_VAL,1,high,pre_event,BAT_VAL_2022-11-09
S000172,S1A_IW_GRDH_1SDV_20241126T001719_20241126T001754_056718_06F5D2_rtc,2024-11-26,data\images\S000172.npy,BAT_VAL,1,severe,flood_peak,BAT_VAL_2024-11-27
S000171,S1A_IW_GRDH_1SDV_20221224T002523_20221224T002548_046466_059132_rtc,2022-12-24,data\images\S000171.npy,BAT_VAL,1,severe,pre_event,BAT_VAL_2022-12-23
S000173,S1A_IW_GRDH_1SDV_20241126T001719_20241126T001754_056718_06F5D2_rtc,2024-11-26,data\images\S000173.npy,BAT_VAL,1,severe,pre_event,BAT_VAL_2024-11-23
S000178,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000178.npy,COL_KOL,1,severe,flood_peak,COL_KOL_2016-05-15
S000179,S1A_IW_GRDH_1SSV_20160505T002443_20160505T002508_011116_010C15_rtc,2016-05-05,data\images\S000179.npy,COL_KOL,1,severe,pre_event,COL_KOL_2016-05-12
S000174,S1A_IW_GRDH_1SDV_20241213T124954_20241213T125019_056974_06FFE3_rtc,2024-12-13,data\images\S000174.npy,BAT_VAL,1,high,flood_peak,BAT_VAL_2024-12-19
S000175,S1A_IW_GRDH_1SDV_20241213T124954_20241213T125019_056974_06FFE3_rtc,2024-12-13,data\images\S000175.npy,BAT_VAL,1,high,pre_event,BAT_VAL_2024-12-16
S000180,S1A_IW_GRDH_1SDV_20171108T002518_20171108T002544_019166_020701_rtc,2017-11-08,data\images\S000180.npy,COL_KOL,1,high,flood_peak,COL_KOL_2017-11-06
S000181,S1A_IW_GRDH_1SDV_20171108T002518_20171108T002544_019166_020701_rtc,2017-11-08,data\images\S000181.npy,COL_KOL,1,high,pre_event,COL_KOL_2017-11-03
S000182,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000182.npy,COL_KOL,1,high,flood_peak,COL_KOL_2019-10-16
S000184,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000184.npy,COL_KOL,1,high,flood_peak,COL_KOL_2019-10-20
S000183,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000183.npy,COL_KOL,1,high,pre_event,COL_KOL_2019-10-12
S000185,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000185.npy,COL_KOL,1,high,pre_event,COL_KOL_2019-10-17
S000187,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000187.npy,COL_KOL,1,high,pre_event,COL_KOL_2023-10-18
S000189,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000189.npy,COL_KOL,1,severe,pre_event,COL_KOL_2023-10-28
S000186,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000186.npy,COL_KOL,1,high,flood_peak,COL_KOL_2023-10-21
S000188,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000188.npy,COL_KOL,1,severe,flood_peak,COL_KOL_2023-11-05
S000192,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000192.npy,COL_KOL,1,high,flood_peak,COL_KOL_2024-05-27
S000193,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000193.npy,COL_KOL,1,high,pre_event,COL_KOL_2024-05-21
S000191,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000191.npy,COL_KOL,1,high,pre_event,COL_KOL_2023-11-18
S000190,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000190.npy,COL_KOL,1,high,flood_peak,COL_KOL_2023-11-21
S000196,S1A_IW_GRDH_1SSV_20150417T002441_20150417T002506_005516_0070C2_rtc,2015-04-17,data\images\S000196.npy,COL_KOT,1,high,flood_peak,COL_KOT_2015-04-20
S000197,S1A_IW_GRDH_1SSV_20150417T002441_20150417T002506_005516_0070C2_rtc,2015-04-17,data\images\S000197.npy,COL_KOT,1,high,pre_event,COL_KOT_2015-04-17
S000194,S1A_IW_GRDH_1SDV_20241119T002550_20241119T002616_056616_06F1BE_rtc,2024-11-19,data\images\S000194.npy,COL_KOL,1,high,flood_peak,COL_KOL_2024-11-28
S000195,S1A_IW_GRDH_1SDV_20241119T002550_20241119T002616_056616_06F1BE_rtc,2024-11-19,data\images\S000195.npy,COL_KOL,1,high,pre_event,COL_KOL_2024-11-25
S000205,S1A_IW_GRDH_1SSV_20160505T002443_20160505T002508_011116_010C15_rtc,2016-05-05,data\images\S000205.npy,COL_KOT,1,severe,pre_event,COL_KOT_2016-05-10
S000204,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000204.npy,COL_KOT,1,severe,flood_peak,COL_KOT_2016-05-15
S000207,S1A_IW_GRDH_1SDV_20161113T002513_20161113T002538_013916_016673_rtc,2016-11-13,data\images\S000207.npy,COL_KOT,1,high,pre_event,COL_KOT_2016-11-16
S000206,S1A_IW_GRDH_1SDV_20161113T002513_20161113T002538_013916_016673_rtc,2016-11-13,data\images\S000206.npy,COL_KOT,1,high,flood_peak,COL_KOT_2016-11-19
S000208,S1A_IW_GRDH_1SDV_20170124T002509_20170124T002535_014966_0186EC_rtc,2017-01-24,data\images\S000208.npy,COL_KOT,1,high,flood_peak,COL_KOT_2017-01-30
S000210,S1A_IW_GRDH_1SDV_20171108T002518_20171108T002544_019166_020701_rtc,2017-11-08,data\images\S000210.npy,COL_KOT,1,high,flood_peak,COL_KOT_2017-11-06
S000209,S1A_IW_GRDH_1SDV_20170124T002509_20170124T002535_014966_0186EC_rtc,2017-01-24,data\images\S000209.npy,COL_KOT,1,high,pre_event,COL_KOT_2017-01-27
S000211,S1A_IW_GRDH_1SDV_20171108T002518_20171108T002544_019166_020701_rtc,2017-11-08,data\images\S000211.npy,COL_KOT,1,high,pre_event,COL_KOT_2017-11-03
S000214,S1B_IW_GRDH_1SDV_20180530T125622_20180530T125651_011151_014743_rtc,2018-05-30,data\images\S000214.npy,COL_KOT,1,high,flood_peak,COL_KOT_2018-06-07
S000215,S1B_IW_GRDH_1SDV_20180530T125622_20180530T125651_011151_014743_rtc,2018-05-30,data\images\S000215.npy,COL_KOT,1,high,pre_event,COL_KOT_2018-06-04
S000212,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000212.npy,COL_KOT,1,severe,flood_peak,COL_KOT_2017-11-30
S000213,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000213.npy,COL_KOT,1,severe,pre_event,COL_KOT_2017-11-27
S000221,S1A_IW_GRDH_1SDV_20190806T002529_20190806T002554_028441_0336CE_rtc,2019-08-06,data\images\S000221.npy,COL_KOT,1,high,pre_event,COL_KOT_2019-08-10
S000220,S1A_IW_GRDH_1SDV_20190818T002530_20190818T002555_028616_033CBC_rtc,2019-08-18,data\images\S000220.npy,COL_KOT,1,high,flood_peak,COL_KOT_2019-08-13
S000224,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000224.npy,COL_KOT,1,high,flood_peak,COL_KOT_2019-10-20
S000223,S1A_IW_GRDH_1SDV_20191005T002532_20191005T002557_029316_0354F4_rtc,2019-10-05,data\images\S000223.npy,COL_KOT,1,severe,pre_event,COL_KOT_2019-10-10
S000225,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000225.npy,COL_KOT,1,high,pre_event,COL_KOT_2019-10-17
S000226,S1A_IW_GRDH_1SDV_20191204T002531_20191204T002556_030191_037352_rtc,2019-12-04,data\images\S000226.npy,COL_KOT,1,high,flood_peak,COL_KOT_2019-11-30
S000227,S1A_IW_GRDH_1SDV_20191122T002531_20191122T002557_030016_036D41_rtc,2019-11-22,data\images\S000227.npy,COL_KOT,1,high,pre_event,COL_KOT_2019-11-27
S000229,S1A_IW_GRDH_1SDV_20191204T002531_20191204T002556_030191_037352_rtc,2019-12-04,data\images\S000229.npy,COL_KOT,1,high,pre_event,COL_KOT_2019-12-02
S000228,S1A_IW_GRDH_1SDV_20191204T002531_20191204T002556_030191_037352_rtc,2019-12-04,data\images\S000228.npy,COL_KOT,1,high,flood_peak,COL_KOT_2019-12-05
S000231,S1A_IW_GRDH_1SDV_20191216T002530_20191216T002556_030366_03795E_rtc,2019-12-16,data\images\S000231.npy,COL_KOT,1,severe,pre_event,COL_KOT_2019-12-17
S000230,S1A_IW_GRDH_1SDV_20191216T002530_20191216T002556_030366_03795E_rtc,2019-12-16,data\images\S000230.npy,COL_KOT,1,severe,flood_peak,COL_KOT_2019-12-20
S000233,S1A_IW_GRDH_1SDV_20200731T002535_20200731T002601_033691_03E7A5_rtc,2020-07-31,data\images\S000233.npy,COL_KOT,1,high,pre_event,COL_KOT_2020-08-06
S000232,S1A_IW_GRDH_1SDV_20200812T002536_20200812T002601_033866_03ED6C_rtc,2020-08-12,data\images\S000232.npy,COL_KOT,1,high,flood_peak,COL_KOT_2020-08-09
S000235,S1A_IW_GRDH_1SDV_20200917T002537_20200917T002603_034391_03FFE3_rtc,2020-09-17,data\images\S000235.npy,COL_KOT,1,high,pre_event,COL_KOT_2020-09-15
S000234,S1A_IW_GRDH_1SDV_20200917T002537_20200917T002603_034391_03FFE3_rtc,2020-09-17,data\images\S000234.npy,COL_KOT,1,high,flood_peak,COL_KOT_2020-09-18
S000237,S1A_IW_GRDH_1SDV_20201116T002538_20201116T002603_035266_041E68_rtc,2020-11-16,data\images\S000237.npy,COL_KOT,1,high,pre_event,COL_KOT_2020-11-17
S000236,S1A_IW_GRDH_1SDV_20201116T002538_20201116T002603_035266_041E68_rtc,2020-11-16,data\images\S000236.npy,COL_KOT,1,high,flood_peak,COL_KOT_2020-11-20
S000238,S1A_IW_GRDH_1SDV_20210115T002535_20210115T002601_036141_043CC0_rtc,2021-01-15,data\images\S000238.npy,COL_KOT,1,high,flood_peak,COL_KOT_2021-01-13
S000239,S1A_IW_GRDH_1SDV_20210115T002535_20210115T002601_036141_043CC0_rtc,2021-01-15,data\images\S000239.npy,COL_KOT,1,high,pre_event,COL_KOT_2021-01-10
S000240,S1A_IW_GRDH_1SDV_20210304T002534_20210304T002559_036841_04550D_rtc,2021-03-04,data\images\S000240.npy,COL_KOT,1,high,flood_peak,COL_KOT_2021-03-08
S000241,S1A_IW_GRDH_1SDV_20210304T002534_20210304T002559_036841_04550D_rtc,2021-03-04,data\images\S000241.npy,COL_KOT,1,high,pre_event,COL_KOT_2021-03-05
S000242,S1A_IW_GRDH_1SDV_20210328T002534_20210328T002600_037191_046138_rtc,2021-03-28,data\images\S000242.npy,COL_KOT,1,high,flood_peak,COL_KOT_2021-03-28
S000244,S1A_IW_GRDH_1SDV_20210515T002536_20210515T002602_037891_0478D4_rtc,2021-05-15,data\images\S000244.npy,COL_KOT,1,high,flood_peak,COL_KOT_2021-05-13
S000243,S1A_IW_GRDH_1SDV_20210328T002534_20210328T002600_037191_046138_rtc,2021-03-28,data\images\S000243.npy,COL_KOT,1,high,pre_event,COL_KOT_2021-03-24
S000245,S1A_IW_GRDH_1SDV_20210515T002536_20210515T002602_037891_0478D4_rtc,2021-05-15,data\images\S000245.npy,COL_KOT,1,high,pre_event,COL_KOT_2021-05-10
S000246,S1A_IW_GRDH_1SDV_20210527T002537_20210527T002602_038066_047E1E_rtc,2021-05-27,data\images\S000246.npy,COL_KOT,1,high,flood_peak,COL_KOT_2021-05-25
S000247,S1A_IW_GRDH_1SDV_20210527T002537_20210527T002602_038066_047E1E_rtc,2021-05-27,data\images\S000247.npy,COL_KOT,1,high,pre_event,COL_KOT_2021-05-22
S000248,S1A_IW_GRDH_1SDV_20211030T002544_20211030T002609_040341_04C7EF_rtc,2021-10-30,data\images\S000248.npy,COL_KOT,1,severe,flood_peak,COL_KOT_2021-10-29
S000249,S1A_IW_GRDH_1SDV_20211030T002544_20211030T002609_040341_04C7EF_rtc,2021-10-30,data\images\S000249.npy,COL_KOT,1,severe,pre_event,COL_KOT_2021-10-25
S000250,S1A_IW_GRDH_1SDV_20211030T002544_20211030T002609_040341_04C7EF_rtc,2021-10-30,data\images\S000250.npy,COL_KOT,1,high,flood_peak,COL_KOT_2021-11-08
S000251,S1A_IW_GRDH_1SDV_20211030T002544_20211030T002609_040341_04C7EF_rtc,2021-10-30,data\images\S000251.npy,COL_KOT,1,high,pre_event,COL_KOT_2021-11-05
S000252,S1A_IW_GRDH_1SDV_20220510T002542_20220510T002607_043141_052705_rtc,2022-05-10,data\images\S000252.npy,COL_KOT,1,severe,flood_peak,COL_KOT_2022-05-14
S000254,S1A_IW_GRDH_1SDV_20220603T002544_20220603T002609_043491_053161_rtc,2022-06-03,data\images\S000254.npy,COL_KOT,1,high,flood_peak,COL_KOT_2022-05-31
S000253,S1A_IW_GRDH_1SDV_20220510T002542_20220510T002607_043141_052705_rtc,2022-05-10,data\images\S000253.npy,COL_KOT,1,severe,pre_event,COL_KOT_2022-05-11
S000256,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000256.npy,COL_KOT,1,high,flood_peak,COL_KOT_2023-10-19
S000255,S1A_IW_GRDH_1SDV_20220522T002542_20220522T002608_043316_052C3A_rtc,2022-05-22,data\images\S000255.npy,COL_KOT,1,high,pre_event,COL_KOT_2022-05-28
S000257,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000257.npy,COL_KOT,1,high,pre_event,COL_KOT_2023-10-16
S000258,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000258.npy,COL_KOT,1,severe,flood_peak,COL_KOT_2024-05-27
S000259,S1A_IW_GRDH_1SDV_20240511T002552_20240511T002617_053816_068A41_rtc,2024-05-11,data\images\S000259.npy,COL_KOT,1,severe,pre_event,COL_KOT_2024-05-17
S000260,S1A_IW_GRDH_1SDV_20240616T002551_20240616T002616_054341_069C61_rtc,2024-06-16,data\images\S000260.npy,COL_KOT,1,high,flood_peak,COL_KOT_2024-06-23
S000261,S1A_IW_GRDH_1SDV_20240616T002551_20240616T002616_054341_069C61_rtc,2024-06-16,data\images\S000261.npy,COL_KOT,1,high,pre_event,COL_KOT_2024-06-20
S000222,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000222.npy,COL_KOT,1,severe,flood_peak,COL_KOT_2019-10-15
S000262,S1A_IW_GRDH_1SDV_20240803T002550_20240803T002615_055041_06B4B1_rtc,2024-08-03,data\images\S000262.npy,COL_KOT,1,high,flood_peak,COL_KOT_2024-07-30
S000263,S1A_IW_GRDH_1SDV_20240722T002549_20240722T002615_054866_06AE9B_rtc,2024-07-22,data\images\S000263.npy,COL_KOT,1,high,pre_event,COL_KOT_2024-07-27
S000266,S1A_IW_GRDH_1SDV_20241014T002551_20241014T002616_056091_06DCDB_rtc,2024-10-14,data\images\S000266.npy,COL_KOT,1,high,flood_peak,COL_KOT_2024-10-12
S000264,S1A_IW_GRDH_1SDV_20240815T002549_20240815T002615_055216_06BAF9_rtc,2024-08-15,data\images\S000264.npy,COL_KOT,1,high,flood_peak,COL_KOT_2024-08-13
S000268,S1A_IW_GRDH_1SDV_20241014T002551_20241014T002616_056091_06DCDB_rtc,2024-10-14,data\images\S000268.npy,COL_KOT,1,high,flood_peak,COL_KOT_2024-10-15
S000265,S1A_IW_GRDH_1SDV_20240815T002549_20240815T002615_055216_06BAF9_rtc,2024-08-15,data\images\S000265.npy,COL_KOT,1,high,pre_event,COL_KOT_2024-08-10
S000267,S1A_IW_GRDH_1SDV_20241002T002550_20241002T002616_055916_06D5FA_rtc,2024-10-02,data\images\S000267.npy,COL_KOT,1,high,pre_event,COL_KOT_2024-10-08
S000269,S1A_IW_GRDH_1SDV_20241014T002551_20241014T002616_056091_06DCDB_rtc,2024-10-14,data\images\S000269.npy,COL_KOT,1,high,pre_event,COL_KOT_2024-10-12
S000274,S1A_IW_GRDH_1SSV_20151119T002443_20151119T002508_008666_00C51D_rtc,2015-11-19,data\images\S000274.npy,DED_CHI,1,high,flood_peak,DED_CHI_2015-11-16
S000272,S1A_IW_GRDH_1SSV_20151119T002443_20151119T002508_008666_00C51D_rtc,2015-11-19,data\images\S000272.npy,DED_CHI,1,high,flood_peak,DED_CHI_2015-11-09
S000276,S1A_IW_GRDH_1SSV_20160522T125720_20160522T125749_011372_01146A_rtc,2016-05-22,data\images\S000276.npy,DED_CHI,1,severe,flood_peak,DED_CHI_2016-05-15
S000275,S1A_IW_GRDH_1SSV_20151119T002443_20151119T002508_008666_00C51D_rtc,2015-11-19,data\images\S000275.npy,DED_CHI,1,high,pre_event,DED_CHI_2015-11-12
S000278,S1A_IW_GRDH_1SDV_20171202T002453_20171202T002518_019516_0211F7_rtc,2017-12-02,data\images\S000278.npy,DED_CHI,1,high,flood_peak,DED_CHI_2017-12-02
S000279,S1A_IW_GRDH_1SDV_20171202T002453_20171202T002518_019516_0211F7_rtc,2017-12-02,data\images\S000279.npy,DED_CHI,1,high,pre_event,DED_CHI_2017-11-29
S000277,S1A_IW_GRDH_1SSV_20160505T002443_20160505T002508_011116_010C15_rtc,2016-05-05,data\images\S000277.npy,DED_CHI,1,severe,pre_event,DED_CHI_2016-05-12
S000281,S1A_IW_GRDH_1SDV_20191017T002506_20191017T002531_029491_035B01_rtc,2019-10-17,data\images\S000281.npy,DED_CHI,1,high,pre_event,DED_CHI_2019-10-17
S000280,S1A_IW_GRDH_1SDV_20191017T002506_20191017T002531_029491_035B01_rtc,2019-10-17,data\images\S000280.npy,DED_CHI,1,high,flood_peak,DED_CHI_2019-10-21
S000283,S1A_IW_GRDH_1SDV_20211030T002519_20211030T002544_040341_04C7EF_rtc,2021-10-30,data\images\S000283.npy,DED_CHI,1,severe,pre_event,DED_CHI_2021-11-05
S000284,S1A_IW_GRDH_1SDV_20221106T002524_20221106T002549_045766_057968_rtc,2022-11-06,data\images\S000284.npy,DED_CHI,1,high,flood_peak,DED_CHI_2022-11-07
S000285,S1A_IW_GRDH_1SDV_20221106T002524_20221106T002549_045766_057968_rtc,2022-11-06,data\images\S000285.npy,DED_CHI,1,high,pre_event,DED_CHI_2022-11-03
S000282,S1B_IW_GRDH_1SDV_20211117T002431_20211117T002456_029620_0388EA_rtc,2021-11-17,data\images\S000282.npy,DED_CHI,1,severe,flood_peak,DED_CHI_2021-11-10
S000287,S1A_IW_GRDH_1SDV_20231008T002530_20231008T002555_050666_061AC8_rtc,2023-10-08,data\images\S000287.npy,DED_CHI,1,severe,pre_event,DED_CHI_2023-10-17
S000288,S1A_IW_GRDH_1SDV_20231125T002528_20231125T002553_051366_0632CF_rtc,2023-11-25,data\images\S000288.npy,DED_CHI,1,severe,flood_peak,DED_CHI_2023-11-21
S000289,S1A_IW_GRDH_1SDV_20231101T002529_20231101T002554_051016_0626C0_rtc,2023-11-01,data\images\S000289.npy,DED_CHI,1,severe,pre_event,DED_CHI_2023-10-30
S000286,S1A_IW_GRDH_1SDV_20231101T002529_20231101T002554_051016_0626C0_rtc,2023-11-01,data\images\S000286.npy,DED_CHI,1,severe,flood_peak,DED_CHI_2023-10-21
S000290,S1A_IW_GRDH_1SDV_20240523T002527_20240523T002552_053991_069047_rtc,2024-05-23,data\images\S000290.npy,DED_CHI,1,high,flood_peak,DED_CHI_2024-05-21
S000291,S1A_IW_GRDH_1SDV_20240523T002527_20240523T002552_053991_069047_rtc,2024-05-23,data\images\S000291.npy,DED_CHI,1,high,pre_event,DED_CHI_2024-05-18
S000292,S1A_IW_GRDH_1SDV_20241014T002526_20241014T002551_056091_06DCDB_rtc,2024-10-14,data\images\S000292.npy,DED_CHI,1,high,flood_peak,DED_CHI_2024-10-16
S000293,S1A_IW_GRDH_1SDV_20241014T002526_20241014T002551_056091_06DCDB_rtc,2024-10-14,data\images\S000293.npy,DED_CHI,1,high,pre_event,DED_CHI_2024-10-13
S000294,S1A_IW_GRDH_1SDV_20241119T002525_20241119T002550_056616_06F1BE_rtc,2024-11-19,data\images\S000294.npy,DED_CHI,1,severe,flood_peak,DED_CHI_2024-11-28
S000295,S1A_IW_GRDH_1SDV_20241119T002525_20241119T002550_056616_06F1BE_rtc,2024-11-19,data\images\S000295.npy,DED_CHI,1,severe,pre_event,DED_CHI_2024-11-21
S000296,S1A_IW_GRDH_1SSV_20150111T124845_20150111T124914_004124_004FE9_rtc,2015-01-11,data\images\S000296.npy,DED_KUR,1,high,flood_peak,DED_KUR_2015-01-01
S000299,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000299.npy,DED_KUR,1,severe,pre_event,DED_KUR_2015-10-15
S000298,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000298.npy,DED_KUR,1,severe,flood_peak,DED_KUR_2015-10-27
S000300,S1A_IW_GRDH_1SSV_20160517T124848_20160517T124917_011299_0111FA_rtc,2016-05-17,data\images\S000300.npy,DED_KUR,1,severe,flood_peak,DED_KUR_2016-05-15
S000297,S1A_IW_GRDH_1SSV_20141218T124846_20141218T124915_003774_004808_rtc,2014-12-18,data\images\S000297.npy,DED_KUR,1,high,pre_event,DED_KUR_2014-12-29
S000302,S1A_IW_GRDH_1SDV_20190207T124904_20190207T124933_025824_02DF76_rtc,2019-02-07,data\images\S000302.npy,DED_KUR,1,high,flood_peak,DED_KUR_2019-02-09
S000303,S1A_IW_GRDH_1SDV_20190207T002457_20190207T002520_025816_02DF27_rtc,2019-02-07,data\images\S000303.npy,DED_KUR,1,high,pre_event,DED_KUR_2019-02-06
S000301,S1A_IW_GRDH_1SSV_20160517T124848_20160517T124917_011299_0111FA_rtc,2016-05-17,data\images\S000301.npy,DED_KUR,1,severe,pre_event,DED_KUR_2016-05-12
S000306,S1A_IW_GRDH_1SDV_20201116T124943_20201116T125008_035274_041EAA_rtc,2020-11-16,data\images\S000306.npy,DED_KUR,1,severe,flood_peak,DED_KUR_2020-11-18
S000307,S1A_IW_GRDH_1SDV_20201116T002513_20201116T002538_035266_041E68_rtc,2020-11-16,data\images\S000307.npy,DED_KUR,1,severe,pre_event,DED_KUR_2020-11-15
S000308,S1A_IW_GRDH_1SDV_20201128T124942_20201128T125007_035449_0424BF_rtc,2020-11-28,data\images\S000308.npy,DED_KUR,1,high,flood_peak,DED_KUR_2020-12-02
S000309,S1A_IW_GRDH_1SDV_20201128T124942_20201128T125007_035449_0424BF_rtc,2020-11-28,data\images\S000309.npy,DED_KUR,1,high,pre_event,DED_KUR_2020-11-29
S000305,S1A_IW_GRDH_1SDV_20191017T002506_20191017T002531_029491_035B01_rtc,2019-10-17,data\images\S000305.npy,DED_KUR,1,high,pre_event,DED_KUR_2019-10-14
S000304,S1A_IW_GRDH_1SDV_20191017T002506_20191017T002531_029491_035B01_rtc,2019-10-17,data\images\S000304.npy,DED_KUR,1,high,flood_peak,DED_KUR_2019-10-17
S000310,S1A_IW_GRDH_1SDV_20210503T002511_20210503T002536_037716_047367_rtc,2021-05-03,data\images\S000310.npy,DED_KUR,1,high,flood_peak,DED_KUR_2021-05-03
S000311,S1A_IW_GRDH_1SDV_20210503T002511_20210503T002536_037716_047367_rtc,2021-05-03,data\images\S000311.npy,DED_KUR,1,high,pre_event,DED_KUR_2021-04-30
S000313,S1A_IW_GRDH_1SDV_20211111T124949_20211111T125014_040524_04CE4D_rtc,2021-11-11,data\images\S000313.npy,DED_KUR,1,high,pre_event,DED_KUR_2021-11-06
S000312,S1A_IW_GRDH_1SDV_20211111T124949_20211111T125014_040524_04CE4D_rtc,2021-11-11,data\images\S000312.npy,DED_KUR,1,high,flood_peak,DED_KUR_2021-11-09
S000314,S1A_IW_GRDH_1SDV_20211123T124948_20211123T125013_040699_04D458_rtc,2021-11-23,data\images\S000314.npy,DED_KUR,1,high,flood_peak,DED_KUR_2021-11-25
S000316,S1A_IW_GRDH_1SDV_20231020T125000_20231020T125025_050849_062104_rtc,2023-10-20,data\images\S000316.npy,DED_KUR,1,high,flood_peak,DED_KUR_2023-10-21
S000317,S1A_IW_GRDH_1SDV_20231020T125000_20231020T125025_050849_062104_rtc,2023-10-20,data\images\S000317.npy,DED_KUR,1,high,pre_event,DED_KUR_2023-10-18
S000319,S1A_IW_GRDH_1SDV_20231113T002529_20231113T002554_051191_062CC5_rtc,2023-11-13,data\images\S000319.npy,DED_KUR,1,high,pre_event,DED_KUR_2023-11-09
S000318,S1A_IW_GRDH_1SDV_20231113T002529_20231113T002554_051191_062CC5_rtc,2023-11-13,data\images\S000318.npy,DED_KUR,1,high,flood_peak,DED_KUR_2023-11-13
S000320,S1A_IW_GRDH_1SDV_20231125T002528_20231125T002553_051366_0632CF_rtc,2023-11-25,data\images\S000320.npy,DED_KUR,1,high,flood_peak,DED_KUR_2023-11-21
S000315,S1A_IW_GRDH_1SDV_20211123T002518_20211123T002543_040691_04D412_rtc,2021-11-23,data\images\S000315.npy,DED_KUR,1,high,pre_event,DED_KUR_2021-11-22
S000323,S1A_IW_GRDH_1SDV_20231207T002528_20231207T002553_051541_0638D1_rtc,2023-12-07,data\images\S000323.npy,DED_KUR,1,high,pre_event,DED_KUR_2023-12-07
S000322,S1A_IW_GRDH_1SDV_20231207T124959_20231207T125024_051549_063915_rtc,2023-12-07,data\images\S000322.npy,DED_KUR,1,high,flood_peak,DED_KUR_2023-12-11
